sequence_length	density	radius_of_gyration	sphericity	surface_area_to_volume_ratio	euler_characteristic	inradius	circumradius	hydrodynamic_radius	Predicted_Disorder_Content_DT	Predicted_Disorder_Content_RF	Predicted_Disorder_Content_GB
1128	0.4239277697175996	32.757864682749826	0.7926834367555453	0.1140749753124388	-199	20.655968	83.90235	33.17653972433463	0.05419652906538829	0.08126725685853385	-0.0073035212787916776
1653	0.3569105299782151	29.76493534138868	0.8866320931869944	0.0852696916452966	-172	33.11657	64.15559	39.68104629534885	0.07367711574601563	0.07921062156144276	0.049895485914731016
522	0.2991676279319487	25.735198004037148	0.7915288970813384	0.1318216210065656	-115	18.39914	62.853348	28.751984934054697	0.0950226244343891	0.15687619424639002	0.15191695622128415
3672	0.2747288024154528	57.191390660273655	0.8426340088343743	0.0624294222412029	-274	43.578156	107.18601	57.02863223341797	0.108131487889273	0.09388176934987263	0.030181840446156738
3690	0.1144536655198835	57.78503662434361	0.94065102461496	0.041749761890474	-406	66.01784	103.05809	76.39038852827731	0.041123144993533714	0.10680302506346472	0.10921618112803642
1674	0.3535237912648998	28.790464626706594	0.8845151179375922	0.0847814315920736	-217	26.339127	66.08556	40.00508973364246	0.05419652906538829	0.09413077035619141	0.12468182866496798
1329	0.1075989839706438	44.947668574589045	0.9062987871233148	0.0599630331556001	-271	48.600025	79.68939	55.20345542334662	0.2117202268431	0.41069105969209685	0.2585170231095836
2298	0.1925613643641749	43.621413263202186	0.8228403773942822	0.0663424137860123	-214	35.018566	115.04975	54.95590843810583	0.3651094759290725	0.148643184023679	0.07677693124255809
1512	0.4677159411516837	27.07073179541085	0.902139145861828	0.0941242841740379	-223	25.916796	54.10371	35.330195458705724	0.05419652906538829	0.0838080919605078	0.10352824607543068
552	0.8298311449767084	16.606468098615288	0.8692771490243781	0.1653646293510424	-130	16.215363	39.675568	20.86990007196212	0.15587363550928948	0.1444430174313449	0.07460566184747065
1527	0.3630091207679026	29.64911425578101	0.8987598916854287	0.0857646869510883	-235	31.259956	69.60835	38.91966242941493	0.026131135920706604	0.06602632432084567	0.0616088480126347
3015	0.1302421182095276	49.11420229182155	0.933812205110936	0.0470440730331309	-307	57.582638	89.26685	68.2899497664366	0.195575221238938	0.24010124721789017	0.3033779322800001
384	0.4913913351799787	21.72000865215212	0.7600326428861773	0.1771491320028402	-130	14.572306	59.802616	22.28178506793214	0.09199790065405661	0.11755216591300946	0.07659184570573659
303	0.6737890355908799	18.41800440099624	0.8551880458849416	0.1902178518064749	-148	15.088502	34.04466	18.44201455569668	0.15587363550928948	0.13841931853339393	0.08335915289161959
306	0.6814389804720877	15.433754794754549	0.864413557360656	0.192176343174015	-112	13.2074585	31.1903	18.059252069022552	0.15587363550928948	0.1363397766200125	0.07740121964528089
903	0.4511088357708748	24.318928910422848	0.8217092677710202	0.120647273642911	-130	25.050581	78.126	30.261158981606137	0.09199790065405661	0.09257128308355288	0.08394235548558938
1128	0.4001712778337662	26.874036783754487	0.8870787248345614	0.0995984147451469	-154	28.264278	58.266315	33.955229108866696	0.055466725545192525	0.07851300591384497	0.022107168402074058
273	0.7141821055004162	16.140536164841105	0.811836787724164	0.2144813476444702	-133	11.067127	45.22999	17.22911611083969	0.15587363550928948	0.1356616729795523	0.13898707759962622
2637	0.261897537192817	33.84862097954465	0.8756078068892056	0.0657150586319381	-238	43.985893	85.82519	52.13708307403908	0.08531383203750503	0.09501467359905348	0.11212185617809625
972	0.1214047958572457	40.35779302782112	0.8801802363145107	0.0712605762108429	-187	39.9374	77.314095	47.82999245557591	0.1264222814510736	0.2480943643603591	0.2345053501742795
960	0.3470221830131528	25.419402413509363	0.8702049021645989	0.1018867226432801	-163	27.280066	53.33648	33.83624310274712	0.07466285228603185	0.08708941758748195	0.06510175463269524
1281	0.5984647969873822	23.094506838853476	0.9104049450064352	0.1057793210368575	-178	24.130487	48.898808	31.151995513392613	0.08617116290806096	0.0950467973869934	0.09425061011950449
1716	0.6280596467149463	26.127903933380328	0.8778377037890692	0.1020130415497667	-199	25.006031	71.99697	33.50050302072124	0.05419652906538829	0.06979940878545209	0.03487573845415007
1950	0.3736033700849621	30.26966162545943	0.8274260386848028	0.0873120343024454	-229	26.995373	71.92603	41.52579578414494	0.05419652906538829	0.06752510210300498	0.10092547272587885
1110	0.8509774426154681	21.326758906662167	0.8919202823586365	0.1295974879673612	-211	20.388515	40.528423	25.95366121223535	0.05419652906538829	0.11073211414004108	0.05932709796427954
1512	0.2786104712686802	31.152133434706087	0.8913091513225073	0.0807814713048607	-208	34.3645	79.97018	41.665934832692685	0.026131135920706604	0.12050999049115324	0.08621500548676242
252	0.9933911417021404	12.581732287016855	0.9194194116969232	0.2129726313300391	-145	11.806834	23.726355	15.320882759007056	0.0533333333333333	0.10871179575749786	0.13455775818294433
2622	0.4674203856254201	36.83179375125476	0.9117166864338108	0.0773552318385812	-253	33.15894	63.404503	42.53747033408486	0.168316831683168	0.06175856405844128	0.07148611425193954
1029	0.1642053050662042	41.68772685106015	0.8604427173599023	0.0785968485279198	-157	31.3323	77.14293	44.36026776512591	0.5920792079207926	0.3556220568698074	0.36564410459130564
561	0.2028703239136952	31.369258032883657	0.8517635510945701	0.1049222324571619	-133	23.45283	62.935165	33.56871218001204	0.5920792079207926	0.4010164051536339	0.3647049879501633
1242	0.1735418376264473	38.06367707049804	0.8507229741261305	0.0764262863646633	-232	27.586395	76.45145	46.14135417188727	0.3651094759290725	0.19039687128165647	0.23927043290384836
981	0.431069740353294	26.5697970087642	0.8450508303329449	0.1127100431381923	-154	28.473087	59.71434	31.49747978653349	0.04195969306012312	0.07287060718753068	0.035652769082065036
1218	0.1281918012482016	38.73233849317024	0.9029728160291152	0.0659045161150415	-211	44.671818	73.23885	50.41170694478301	0.1264222814510736	0.17902666856886132	0.20447172918394313
549	0.3060674790425324	35.32663222251115	0.771556301688816	0.133432619797655	-187	27.37046	69.47081	29.14013899819168	0.234042553191489	0.25813833760840255	0.138290527820153
3156	0.4572218512942235	34.69103242900393	0.9116929960208032	0.0721077775577388	-256	38.736473	65.39562	45.634208885094814	0.030378723912986495	0.05541324747051956	0.04769687383873545
2079	0.5705433867039819	28.3863202190023	0.9200539061635602	0.0888315699081985	-214	24.851572	66.18312	36.70630287759169	0.05419652906538829	0.06277966311151373	0.031277377011780544
2604	0.2401173204976027	45.599232712281164	0.8658392282341616	0.0656102141013605	-241	44.296646	90.902626	52.80955907435892	0.3651094759290725	0.1702579223462148	0.1893429719285897
1815	0.1614935372087466	45.40051042550552	0.8802916876655437	0.0633188693924663	-214	41.5581	86.97345	53.82220699518924	0.420096852300242	0.2613126509509266	0.2605505473100231
420	1.0332158327016974	13.777807985290922	0.9336309212731252	0.183516457038123	-148	13.796086	24.978968	17.509389819237253	0.0869565217391304	0.19580800066630644	0.12580973504916088
672	0.4350745680980798	24.02992945846685	0.8727758100184538	0.1240475189057661	-139	20.680443	45.464966	27.709613720363865	0.28098612455208827	0.12565845170010492	0.07785719602928635
1044	0.5547131859396707	23.739995384325898	0.8421312280049589	0.1231664070125486	-196	22.226625	76.51585	28.92339109599641	0.05162044916634068	0.09653860147493748	0.1169354928924474
1218	0.1043055173915819	44.71630429133008	0.9089208137329562	0.0626640486990771	-211	42.16376	77.337746	52.67162959017023	0.420096852300242	0.4303611327288481	0.44593768662538663
2517	0.2300209468624158	36.55592279160694	0.895699654622815	0.0628483127699041	-193	41.137142	88.02177	53.29239336674282	0.3651094759290725	0.3639249363756425	0.38698014302650974
1254	0.3808910630776701	37.29590511858046	0.8226594108070759	0.101668230166866	-193	17.544619	68.61401	35.86872348778848	0.236994219653179	0.15410020030918073	0.14879886300813558
1332	0.2328589781405166	38.29845073169406	0.848350264663086	0.0815426540903557	-229	32.418797	93.23388	43.367182945882895	0.5920792079207926	0.30491226774851043	0.33156390100366945
234	0.3173032613213192	22.293379325395613	0.7829871199766637	0.1850876646892197	-106	10.542169	58.07687	20.700896827526183	0.23392595694668658	0.2552500544307859	0.3185153217823614
732	0.3547516140939837	31.632078764409403	0.8121083485608275	0.1200765364877577	-160	20.874586	68.8509	30.76444800256949	0.0187265917602996	0.1044412995878572	0.10909405612057235
1791	0.4439119694333682	32.52463981607334	0.8727217255438708	0.089363687060131	-217	31.618822	73.13615	38.4666519755768	0.0391157295516894	0.07205912543074094	0.10199777629717648
432	0.3946266896633326	23.416785108697468	0.7704028510352332	0.1566432505754628	-133	18.426851	58.856743	24.859459770696688	0.197619047619048	0.1597297702904626	0.11191851395800494
1011	0.1954732042765573	30.393771466666085	0.8657429953883281	0.0839903546712037	-208	29.22813	74.15259	41.25749475374805	0.5920792079207926	0.3382399832578614	0.2789923412970269
474	0.9757651049840016	15.004507962139597	0.9044087085588854	0.1748745187954556	-187	15.561904	33.371265	18.968368876839413	0.0423728813559322	0.1140291339740413	0.10826381847942605
588	0.1471731659839815	33.90987500774699	0.8076025110699324	0.0981660517962216	-133	44.07417	72.93985	37.84097082973475	0.5920792079207926	0.4191615261993021	0.3482698157080919
1002	0.8689038603653361	18.88242305953761	0.9351666872634782	0.1294046605304339	-178	20.958721	35.038277	24.79033006011094	0.451851851851852	0.22886071112348227	0.26079821388949104
849	0.2024276897204191	32.013470901469226	0.8608734307234721	0.0902104204171127	-166	26.612492	74.9708	38.63004762664151	0.5920792079207926	0.42280557894670606	0.3728868795568034
945	0.3905170584639995	30.529088625580087	0.8197650593235145	0.1129125828782372	-136	27.053993	71.47524	32.41078195946324	0.036676506762296925	0.08785372258496875	0.06382735730848318
1053	0.4048557281182781	28.25054333305925	0.7543233660628624	0.122345850730327	-157	18.189856	88.290596	32.50681718592738	0.0878378378378378	0.11731166001095748	0.0796483278788764
1530	0.3938758351719835	32.107235892539144	0.8870002548466734	0.0911738899642789	-238	26.54719	59.2663	37.095995106359126	0.05419652906538829	0.07748542090272588	0.07122117871810119
789	0.132221271692573	39.98399835915667	0.8461008518388032	0.0815925690038369	-190	27.184072	73.04693	43.45587659772484	0.5920792079207926	0.3763480626236004	0.34012598670069855
747	0.476975775235516	29.906294823885315	0.7731108848732257	0.1381899403386608	-172	20.77501	61.901154	28.08038367794284	0.09199790065405661	0.09996585215059414	0.03677082703950376
948	0.9506818017109694	18.829817066023764	0.9326869360691185	0.1338369358959931	-214	18.26627	34.741528	24.033076882579262	0.0824053452115813	0.09722313596789235	0.09076370191423266
6660	0.2038945418745262	60.319227043960055	0.9208279905102242	0.0426619798984784	-403	60.648724	117.87281	76.36629764643259	0.007270702505208851	0.11355465977683439	0.13356030904083996
1869	0.7495756897599627	25.67945265232474	0.919023373797691	0.1003936754719523	-253	28.43336	48.525776	32.51534327454689	0.05419652906538829	0.0710013656233762	0.04357646326138955
2931	0.4755660583594935	35.45772912660866	0.9191070223352904	0.0747664709245098	-265	33.384014	60.713432	43.65643704903491	0.213545816733068	0.0636291257074975	0.04547671146631948
1641	0.4127601122177525	28.536284466194008	0.8812400798489515	0.0896102598122485	-205	26.57442	68.15985	37.98999855714406	0.05419652906538829	0.09134398144296285	0.11024659806060637
846	0.1215727072682236	46.780226160152175	0.743902094040325	0.0874357316928742	-193	35.74139	84.24332	46.12289137824645	0.420096852300242	0.44641138486829807	0.6223530940062079
3192	0.4301554150163973	34.330596498520265	0.9290924996757488	0.0698240713529279	-220	35.625362	65.49606	46.24418524341685	0.0136986301369863	0.109694526065129	0.094755083630497
1521	0.3357875613534571	29.325100238425115	0.8479296694752889	0.0891274901361762	-187	25.315771	79.15497	39.69627414585013	0.125813449023861	0.11291029307206836	0.14497937776483497
984	0.4048986718394504	25.34853478341948	0.8521098178707432	0.1095961693922688	-172	24.914883	76.18943	32.12405128491005	0.0878378378378378	0.11058455746531702	0.14328256462493175
3666	0.1751605676664444	58.18426759713002	0.8843590884757823	0.0517021581831434	-235	51.094513	107.31684	65.61210017280263	0.24867047901419645	0.18716576479974018	0.08333488981989765
918	0.3143512778322365	30.699869299146965	0.8616900107206183	0.100627306983368	-214	26.207083	65.06207	34.59826702964165	0.05419652906538829	0.15740658076674932	0.20740330911438656
579	0.7664746230248034	17.24042547789115	0.8723593110068664	0.1572707601787875	-157	14.49795	40.362114	21.866429181172183	0.15587363550928948	0.14277704944913017	0.08540863636125853
2862	0.204785144314808	38.8667740641225	0.9220585769434864	0.0565510622054498	-304	44.483734	85.98731	57.53365648610807	0.4258530183727031	0.1659357594400018	0.16316967644408875
864	0.5470496965221753	21.82538316111213	0.9206780981848162	0.1160800093096772	-205	23.905113	45.466663	28.070878764540694	0.05419652906538829	0.09686698330264691	0.10686554081129843
402	0.5859376532768013	25.290286542380848	0.7627601461889453	0.1848619642214061	-127	14.870218	57.139233	21.27579015359113	0.12286900293492496	0.09487436828152211	0.06680095947688333
771	0.1456272779119146	36.69582081916978	0.8743509415983717	0.0840043934467248	-229	34.56235	63.33697	40.84448949600596	0.5920792079207926	0.3768894888337911	0.2085160501773211
624	0.4592928179472827	26.16264236135419	0.7473283691197802	0.1506383619761437	-145	18.70153	83.762764	26.64858793712699	0.09199790065405661	0.18404177990153608	0.10505988040683516
747	0.2715362937681543	36.23564249611503	0.8484198601915086	0.1047488163641721	-193	32.973824	57.019985	33.756802619627265	0.0	0.20568723714875586	0.1214567544990392
2514	0.2987746617825133	36.0349492253924	0.8510187243199333	0.0715615655300794	-208	33.297016	82.77148	49.26089591524492	0.08531383203750503	0.06453277033109163	0.030770126693423026
1755	0.157051439988833	39.14947470218768	0.9157313971931912	0.0614862033970657	-232	39.88265	74.31001	53.28138096060921	0.0411764705882353	0.24251266685416767	0.2574806862178452
3834	0.1375143864086892	70.3094481685112	0.8044379179595005	0.0515239339542752	-268	56.059242	144.45583	72.38018795885718	0.03806594448774644	0.07965879485523941	0.002191030217118736
3141	0.2773998631300141	41.11535818653351	0.918528431283073	0.0608615535896243	-292	39.286785	79.40303	53.66431830175942	0.046357515518489906	0.0786625097666311	0.033112479509287356
720	0.3547886530998592	26.39304013357479	0.8225104970661911	0.1186500785163797	-190	23.854908	59.700706	30.74056005543905	0.479166666666667	0.197073594306911	0.18691750150923775
1953	0.1028553109360726	49.34125502898147	0.9215296067870788	0.0508414917765288	-277	50.157444	91.811584	64.0315001851277	0.03806594448774644	0.1905137132542379	0.14164280123986037
1167	0.4796819204491758	25.505672254231456	0.8480256496212605	0.1095045177511329	-187	24.169374	70.01946	32.3057798742818	0.09199790065405661	0.09222722936823245	0.08491568981351003
135	0.3763340913187977	23.05488795790791	0.7619058832423872	0.2285098371825198	-106	15.271043	37.866776	17.23118030067865	1.0	0.6390619541793039	0.657786535409154
1101	0.5578731268748965	24.154035841471337	0.922643186143428	0.1088083082691695	-184	25.223558	45.070503	29.883084160362355	0.451851851851852	0.18706593384705283	0.24994823365197663
2436	0.1295094736756519	44.40481795389564	0.9505934196391598	0.0498383093879855	-289	55.386208	82.052025	63.32324312260613	0.04333723181733453	0.1789332370713409	0.15578422212487975
